"ID","Marker","BioSample.Accession","Mitogenome.accession","Mitochondrial.clade","Sex.qPCR","Age","Region","Location","Year","Month","Day","Membership.rad","Membership.wgs","Q1.rad","Q2.rad","Q3.rad","Q4.rad","Q5.rad","Q1.wgs","Q2.wgs","Q3.wgs","Q4.wgs","Q5.wgs","Q6.wgs","O.Hom.rad","E.Hom.rad","F.rad","O.Hom.wgs","E.Hom.wgs","F.wgs"
"S_20_01103","ddRADseq","SAMN36656450",NA,NA,"F",NA,"South Hudson Strait","Digges_Islands",2001,10,22,"LGR",NA,0.00272,0.135087,0.124645,0.029863,0.707685,NA,NA,NA,NA,NA,NA,18392,18536.4,-0.0236,NA,NA,NA
"S_20_01105","ddRADseq","SAMN36656451",NA,NA,"F",14,"South Hudson Strait","Digges_Islands",2001,10,20,"HBSC",NA,0.120344,0.525155,0.197419,0.04655,0.110533,NA,NA,NA,NA,NA,NA,17793,17516.5,0.0487,NA,NA,NA
"S_20_01106","ddRADseq","SAMN36656452",NA,NA,"M",NA,"South Hudson Strait","Digges_Islands",2001,10,20,"HBSC",NA,0.078456,0.617442,0.240457,0.017862,0.045783,NA,NA,NA,NA,NA,NA,17861,17771.5,0.01545,NA,NA,NA
"S_20_01113","ddRADseq","SAMN36656454",NA,NA,"F",17,"South Hudson Strait","Quaqtaq",2001,10,24,"HBSC",NA,0.08959,0.552326,0.215147,0.089838,0.0531,NA,NA,NA,NA,NA,NA,18072,17926,0.02494,NA,NA,NA
"S_20_01139","ddRADseq","SAMN36656462",NA,NA,"F",NA,"South Hudson Strait","Ivujivik",2015,11,2,"HBSC",NA,0.077794,0.550822,0.32324,0.002539,0.045604,NA,NA,NA,NA,NA,NA,17879,17679.1,0.03464,NA,NA,NA
"S_20_01140","lcWGS","SAMN36656463","OQ554027","Clade D","M",19,"South Hudson Strait","Salluit",2019,6,8,NA,"HBSC",NA,NA,NA,NA,NA,0.655318,0.020883,0.023623,0.09056,0.209606,0.00001,NA,NA,NA,636137,623833.2,0.06658
"S_20_01149","lcWGS","SAMN36656467","OQ554028","Clade C","F",NA,"South Hudson Strait","Quaqtaq",2019,6,15,NA,"HBSC",NA,NA,NA,NA,NA,0.526881,0.01918,0.012862,0.171837,0.243906,0.025334,NA,NA,NA,626529,610855.6,0.08663
"S_20_01160","lcWGS","SAMN36656471","OQ554032","Clade D","M",NA,"South Hudson Strait","Kangiqsujuaq",2019,11,6,NA,"HBSC",NA,NA,NA,NA,NA,0.534705,0.00001,0.01574,0.10946,0.263885,0.0762,NA,NA,NA,633961,642962.1,-0.0474
"S_20_01162","lcWGS","SAMN36656472","OQ554033","Clade A","M",NA,"South Hudson Strait","Kangiqsujuaq",2019,11,4,NA,"HBSC",NA,NA,NA,NA,NA,0.449948,0.003401,0.216187,0.084803,0.201965,0.043696,NA,NA,NA,632877,637392.2,-0.02399
"S_20_01165","lcWGS","SAMN36656473","OQ554034","Clade A","M",NA,"South Hudson Strait","Kangiqsujuaq",2019,11,6,NA,"HBSC",NA,NA,NA,NA,NA,0.519814,0.017061,0.024898,0.114449,0.275102,0.048675,NA,NA,NA,636359,639934.2,-0.01891
"S_20_01169","lcWGS","SAMN36656474","OQ554035","Clade D","F",NA,"South Hudson Strait","Quaqtaq",2020,11,9,NA,"HBSC",NA,NA,NA,NA,NA,0.519084,0.005714,0.031652,0.112766,0.263099,0.067685,NA,NA,NA,636928,643792.6,-0.03613
"S_20_01181","lcWGS","SAMN36656480","OQ554041","Clade C","M",18,"South Hudson Strait","Nuvuk",2019,6,10,NA,"HBSC",NA,NA,NA,NA,NA,0.519164,0.00001,0.036317,0.089376,0.292233,0.0629,NA,NA,NA,598724,652671,-0.28053
"S_20_01182","lcWGS","SAMN36656481","OQ554042","Clade D","F",36,"South Hudson Strait","Nuvuk",2019,6,11,NA,"HBSC",NA,NA,NA,NA,NA,0.568974,0.039304,0.006351,0.087549,0.256544,0.041278,NA,NA,NA,604104,585199.6,0.10856
"S_20_01644","lcWGS","SAMN36656595","OQ554145","Clade C",NA,16,"South Hudson Strait","Nuvuk",2019,6,10,NA,"HBSC",NA,NA,NA,NA,NA,0.584201,0.008275,0.015642,0.094134,0.268022,0.029725,NA,NA,NA,636613,643958.1,-0.03865
"S_20_01680","lcWGS","SAMN36656596","OQ554146","Clade C","M",12,"South Hudson Strait","Nuvuk",2019,6,9,NA,"HBSC",NA,NA,NA,NA,NA,0.527798,0.024402,0.020512,0.130509,0.255617,0.041162,NA,NA,NA,635709,630060.5,0.0303
"S_20_01699","lcWGS","SAMN36656597","OQ554147","Clade D","M",15,"South Hudson Strait","Nuvuk",2019,6,9,NA,"HBSC",NA,NA,NA,NA,NA,0.571146,0.031384,0.018316,0.089463,0.258577,0.031114,NA,NA,NA,636352,629862.5,0.03483
"S_20_01705","lcWGS","SAMN36656598","OQ554148","Clade D","M",NA,"South Hudson Strait","Sugluk_Island",2019,6,8,NA,"HBSC",NA,NA,NA,NA,NA,0.590317,0.016325,0.064812,0.054299,0.252816,0.021431,NA,NA,NA,635353,632417.1,0.01569
"S_20_01726","lcWGS","SAMN36656603","OQ554149","Clade A","M",NA,"South Hudson Strait","Ivujivik",2019,7,2,NA,"LGR",NA,NA,NA,NA,NA,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,NA,NA,NA,637855,642472.7,-0.02436
"S_20_01743","lcWGS","SAMN36656607","OQ554153","Clade D","M",NA,"South Hudson Strait","Quaqtaq",2020,7,1,NA,"HBSC",NA,NA,NA,NA,NA,0.575445,0.021448,0.028587,0.079549,0.258507,0.036464,NA,NA,NA,633329,628973.2,0.02342
"S_20_01750","lcWGS","SAMN36656609","OQ554155","Clade D","F",NA,"South Hudson Strait","Ivujivik",2019,7,6,NA,"HBSC",NA,NA,NA,NA,NA,0.458744,0.00001,0.023634,0.166423,0.284308,0.066881,NA,NA,NA,632247,640437.3,-0.04331
"S_20_01754","lcWGS","SAMN36656610","OQ554156","Clade A","M",NA,"South Hudson Strait","Quaqtaq",2020,11,9,NA,"LGR",NA,NA,NA,NA,NA,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,NA,NA,NA,637055,643546.9,-0.03418
"S_20_01866","ddRADseq","SAMN36656639",NA,NA,"M",20,"South Hudson Strait","Baie_Kangiararjuk",1994,10,19,"HBSC",NA,0.038786,0.589665,0.209417,0.077854,0.084279,NA,NA,NA,NA,NA,NA,18251,18550.4,-0.04887,NA,NA,NA
"S_20_01882","ddRADseq","SAMN36656644",NA,NA,"M",38,"South Hudson Strait","Kangirsuapik",1994,10,17,"HBSC",NA,0.014747,0.591443,0.285163,0.039071,0.069577,NA,NA,NA,NA,NA,NA,18293,18509.9,-0.0355,NA,NA,NA
"S_20_01883","Both","SAMN36656645","OQ554173","Clade D","M",29,"South Hudson Strait","Kangirsuapik",1994,10,17,"HBSC","HBSC",0.034614,0.661677,0.24859,0.049162,0.005956,0.557508,0.004806,0.003707,0.108599,0.25062,0.07476,18387,18539.3,-0.02488,638895,644398.6,-0.02893
"S_20_01899","ddRADseq","SAMN36656648",NA,NA,"M",NA,"South Hudson Strait","Wales_Island",1999,7,5,"HBSC",NA,0.020058,0.510944,0.312448,0.073135,0.083414,NA,NA,NA,NA,NA,NA,18370,18548.1,-0.0291,NA,NA,NA
"S_20_01900","ddRADseq","SAMN36656649",NA,NA,"M",NA,"South Hudson Strait","Tupirvikallak",1999,6,18,"HBSC",NA,0.081515,0.456317,0.310893,0.068711,0.082564,NA,NA,NA,NA,NA,NA,18144,17977.2,0.02837,NA,NA,NA
"S_20_01920","ddRADseq","SAMN36656652",NA,NA,"M",28,"South Hudson Strait","Ivujivik",1999,6,25,"HBSC",NA,0.043964,0.531847,0.223257,0.030798,0.170133,NA,NA,NA,NA,NA,NA,18213,18517.9,-0.0499,NA,NA,NA
"S_20_01935","Both","SAMN36656654","OQ554175","Clade D","M",NA,"South Hudson Strait","Baie_Kangiararjuk",1999,7,6,"HBSC","HBSC",0.027016,0.57335,0.299847,0.021099,0.078688,0.626128,0.018807,0.002057,0.072485,0.240453,0.04007,18408,18545,-0.02237,634816,624550.3,0.05549
"S_20_01944","ddRADseq","SAMN36656658",NA,NA,"F",26,"South Hudson Strait","Quaqtaq",2001,10,19,"LGR",NA,0.00001,0.009,0.00001,0.00001,0.99097,NA,NA,NA,NA,NA,NA,18463,18538.8,-0.01239,NA,NA,NA
"S_20_01947","ddRADseq","SAMN36656659",NA,NA,"F",27,"South Hudson Strait","Quaqtaq",2001,10,22,"HBSC",NA,0.043261,0.583703,0.196587,0.04623,0.130219,NA,NA,NA,NA,NA,NA,18093,18344,-0.04149,NA,NA,NA
"S_20_01949","ddRADseq","SAMN36656661",NA,NA,"M",20,"South Hudson Strait","Quaqtaq",2001,10,22,"HBSC",NA,0.149812,0.472457,0.342083,0.00001,0.035638,NA,NA,NA,NA,NA,NA,16656,16096.5,0.11076,NA,NA,NA
"S_20_01968","lcWGS","SAMN36656662","OQ554176","Clade D","M",NA,"South Hudson Strait",NA,2010,NA,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.541935,0.025954,0.011768,0.114153,0.266573,0.039618,NA,NA,NA,634936,631058.8,0.02075
"S_20_01998","lcWGS","SAMN36656666","OQ554177","Clade D","F",21,"South Hudson Strait","Quaqtaq",2013,6,24,NA,"HBSC",NA,NA,NA,NA,NA,0.586257,0.00001,0.00553,0.111594,0.292539,0.004071,NA,NA,NA,631948,630482.9,0.00784
"S_20_02016","lcWGS","SAMN36656667","OQ554178","Clade D","F",22,"South Hudson Strait","Pointe_Akulivik",2013,7,1,NA,"HBSC",NA,NA,NA,NA,NA,0.547979,0.013938,0.024735,0.107364,0.262892,0.043092,NA,NA,NA,635456,635506.7,-0.00027
"S_20_02022","lcWGS","SAMN36656668","OQ554179","Clade D","F",23,"South Hudson Strait","Ivujivik",2013,10,20,NA,"LGR",NA,NA,NA,NA,NA,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,NA,NA,NA,633108,626510.5,0.03556
"S_20_02024","lcWGS","SAMN36656669","OQ554180","Clade D","M",NA,"South Hudson Strait","Fairway_Island",2013,10,25,NA,"HBSC",NA,NA,NA,NA,NA,0.629551,0.029715,0.05356,0.069047,0.218116,0.00001,NA,NA,NA,629817,610931.1,0.10431
"S_20_02138","lcWGS","SAMN36656682","OQ554181","Clade D","M",NA,"South Hudson Strait","Quaqtaq",2002,11,3,NA,"HBSC",NA,NA,NA,NA,NA,0.549297,0.006876,0.015007,0.125779,0.265099,0.037942,NA,NA,NA,634035,632436.3,0.00855
"S_20_02239","ddRADseq","SAMN36656691",NA,NA,"F",NA,"South Hudson Strait","Island_Naujaaraarjuq",2015,6,26,"HBSC",NA,0.034478,0.593652,0.278521,0.030538,0.062812,NA,NA,NA,NA,NA,NA,18388,18534.4,-0.02393,NA,NA,NA
"S_20_02240","ddRADseq","SAMN36656692",NA,NA,"F",NA,"South Hudson Strait","Island_Naujaaraarjuq",2015,6,27,"HBSC",NA,0.092104,0.597536,0.191674,0.039499,0.079186,NA,NA,NA,NA,NA,NA,18039,18105.9,-0.01127,NA,NA,NA
"S_20_02242","ddRADseq","SAMN36656693",NA,NA,"F",NA,"South Hudson Strait","Island_Naujaaraarjuq",2015,6,27,"HBSC",NA,0.031098,0.618565,0.21989,0.038546,0.0919,NA,NA,NA,NA,NA,NA,18469,18554.6,-0.01398,NA,NA,NA
"S_20_02252","ddRADseq","SAMN36656695",NA,NA,"F",NA,"South Hudson Strait","Pointe_Arvavik",2015,6,23,"HBSC",NA,0.072047,0.593524,0.178117,0.040107,0.116205,NA,NA,NA,NA,NA,NA,18129,18366,-0.03921,NA,NA,NA
"S_20_02254","ddRADseq","SAMN36656696",NA,NA,"F",NA,"South Hudson Strait","Island_Naujaaraarjuq",2015,6,23,"HBSC",NA,0.009802,0.563742,0.251545,0.066857,0.108053,NA,NA,NA,NA,NA,NA,18197,18493.6,-0.04861,NA,NA,NA
"S_20_02285","ddRADseq","SAMN36656703",NA,NA,"M",NA,"South Hudson Strait","Pointe_Naujaat",2004,6,15,"HBSC",NA,0.049586,0.613999,0.176608,0.07144,0.088368,NA,NA,NA,NA,NA,NA,18263,18477.8,-0.03525,NA,NA,NA
"S_20_02317","lcWGS","SAMN36656705","OQ554183","Clade A","M",NA,"South Hudson Strait","Kangiqsujuaq",2000,6,26,NA,"HBSC",NA,NA,NA,NA,NA,0.583509,0.031121,0.014501,0.134342,0.227834,0.008693,NA,NA,NA,606030,581933.5,0.13859
"S_20_02328","lcWGS","SAMN36656706","OQ554184","Clade D","M",28,"South Hudson Strait","Salluit",2000,7,6,NA,"HBSC",NA,NA,NA,NA,NA,0.483535,0.018472,0.00001,0.158622,0.283971,0.055391,NA,NA,NA,637407,625042.2,0.06671
"S_20_02329","lcWGS","SAMN36656707","OQ554185","Clade D","M",23,"South Hudson Strait",NA,2000,7,6,NA,"HBSC",NA,NA,NA,NA,NA,0.503977,0.003317,0.00492,0.148993,0.287912,0.05088,NA,NA,NA,632441,627732.9,0.02533
"S_20_02537","Both","SAMN36656732","OQ554187","Clade D","F",38,"South Hudson Strait","Camp_Imilimmiut",2004,7,7,"HBSC","HBSC",0.027597,0.676533,0.153223,0.075358,0.067289,0.543212,0.034575,0.025368,0.1176,0.263188,0.016058,18273,18466.2,-0.03173,620067,608890.6,0.06185
"S_20_02539","Both","SAMN36656733","OQ554188","Clade D","F",5,"South Hudson Strait","Camp_Imilimmiut",2004,7,7,"HBSC","HBSC",0.04099,0.573215,0.214352,0.075454,0.09599,0.582541,0.009365,0.00001,0.106915,0.283321,0.017847,17987,17930.2,0.00971,615655,599947.2,0.08769
"S_20_02540","ddRADseq","SAMN36656734",NA,NA,"F",4,"South Hudson Strait","Camp_Imilimmiut",2004,7,7,"HBSC",NA,0.054463,0.536329,0.259966,0.098939,0.050303,NA,NA,NA,NA,NA,NA,18007,18070.7,-0.01074,NA,NA,NA
"S_20_02719","lcWGS","SAMN36656750","OQ554189","Clade D","F",41,"South Hudson Strait","Nuvuk",2007,6,22,NA,"HBSC",NA,NA,NA,NA,NA,0.621828,0.019772,0.024989,0.0724,0.252221,0.00879,NA,NA,NA,640256,629829.1,0.05594
"S_20_02755","lcWGS","SAMN36656754","OQ554190","Clade D","M",28,"South Hudson Strait","Kangiqsujuaq",2007,6,7,NA,"HBSC",NA,NA,NA,NA,NA,0.584193,0.01667,0.026639,0.099475,0.248618,0.024404,NA,NA,NA,632967,616639.8,0.08925
"S_20_02799","lcWGS","SAMN36656756","OQ554191","Clade D","M",13,"South Hudson Strait","Camp_Imilimmiut",2009,6,26,NA,"HBSC",NA,NA,NA,NA,NA,0.590793,0.014628,0.021575,0.080897,0.256057,0.03605,NA,NA,NA,624674,613402.7,0.06176
"S_20_02925","lcWGS","SAMN36656772","OQ554196","Clade D","F",NA,"South Hudson Strait","Quaqtaq",2018,7,10,NA,"HBSC",NA,NA,NA,NA,NA,0.609091,0.008773,0.049051,0.058514,0.254447,0.020124,NA,NA,NA,628811,636320,-0.0399
"S_20_02927","lcWGS","SAMN36656773","OQ554197","Clade C","F",NA,"South Hudson Strait","Nuvuk",2018,7,8,NA,"HBSC",NA,NA,NA,NA,NA,0.624516,0.036312,0.022353,0.093693,0.209553,0.013573,NA,NA,NA,584542,568725.9,0.09233
"S_20_02952","lcWGS","SAMN36656774","OQ554198","Clade D","M",NA,"South Hudson Strait","Kangiqsujuaq",2018,7,15,NA,"HBSC",NA,NA,NA,NA,NA,0.63455,0.017653,0.002838,0.060593,0.231418,0.052949,NA,NA,NA,620822,613755.5,0.03869
"S_20_03257","lcWGS","SAMN36656832","OQ554202","Clade D","F",25,"South Hudson Strait","Salluit_Fjord",2005,6,20,NA,"HBSC",NA,NA,NA,NA,NA,0.561484,0.039572,0.00001,0.151191,0.234831,0.012911,NA,NA,NA,628384,617653,0.05863
"S_20_03385","lcWGS","SAMN36656840","OQ554203","Clade D","M",NA,"South Hudson Strait","Ivujivik",2018,11,1,NA,"HBSC",NA,NA,NA,NA,NA,0.544985,0.022237,0.00001,0.134421,0.277253,0.021094,NA,NA,NA,625454,611165.9,0.07876
"S_20_03396","lcWGS","SAMN36656841","OQ554204","Clade D","F",NA,"South Hudson Strait","Ivujivik",2018,11,1,NA,"HBSC",NA,NA,NA,NA,NA,0.629062,0.015863,0.026179,0.078719,0.224424,0.025753,NA,NA,NA,613489,602780.2,0.05965
"S_20_03438","lcWGS","SAMN36656847","OQ554210","Clade D","F",26,"South Hudson Strait","Kangiqsujuaq",1995,7,12,NA,"HBSC",NA,NA,NA,NA,NA,0.496942,0.00001,0.031521,0.131815,0.280824,0.058888,NA,NA,NA,633246,640416.8,-0.0379
"S_20_03439","lcWGS","SAMN36656848","OQ554211","Clade D","F",12,"South Hudson Strait","Tupirvikallak",1995,7,5,NA,"HBSC",NA,NA,NA,NA,NA,0.507228,0.005445,0.016104,0.105885,0.307769,0.057567,NA,NA,NA,634257,631965.5,0.01226
"S_20_03440","lcWGS","SAMN36656849","OQ554212","Clade D","F",17,"South Hudson Strait","Kangiqsujuaq",1995,7,10,NA,"HBSC",NA,NA,NA,NA,NA,0.484888,0.010479,0.01748,0.160075,0.274394,0.052683,NA,NA,NA,631871,632833.6,-0.00514
"S_20_03551","lcWGS","SAMN36656897","OQ554240","Clade D","M",NA,"South Hudson Strait","Quaqtaq",2017,11,22,NA,"HBSC",NA,NA,NA,NA,NA,0.597049,0.005948,0.013257,0.083217,0.264093,0.036437,NA,NA,NA,635657,639749.6,-0.02166
"S_20_00860","ddRADseq","SAMN36656302",NA,NA,"M",NA,"North East Hudson Bay","Akulivik",2001,10,9,"HBSC",NA,0.081293,0.58409,0.269362,0.065244,0.00001,NA,NA,NA,NA,NA,NA,18104,17914.7,0.03235,NA,NA,NA
"S_20_00861_rep","ddRADseq","SAMN36656303",NA,NA,"M",NA,"North East Hudson Bay","Akulivik",2001,10,9,"HBSC",NA,0.029098,0.539906,0.269496,0.052942,0.108557,NA,NA,NA,NA,NA,NA,18449,18560.6,-0.01821,NA,NA,NA
"S_20_01019","Both","SAMN36656395","OQ554016","Clade D","M",NA,"North East Hudson Bay","Puvirnituq",2003,9,18,"HBSC","HBSC",0.022431,0.582353,0.315753,0.00001,0.079453,0.5403,0.025374,0.018885,0.132088,0.251842,0.031511,18393,18498.4,-0.01727,611036,592138,0.10706
"S_20_01095_rep","ddRADseq","SAMN36656444",NA,NA,"M",17,"North East Hudson Bay","Cape_Smith",2001,10,15,"HBSC",NA,0.036762,0.585064,0.252064,0.080048,0.046062,NA,NA,NA,NA,NA,NA,18270,18430.2,-0.02635,NA,NA,NA
"S_20_01096_rep","ddRADseq","SAMN36656445",NA,NA,"F",42,"North East Hudson Bay","Cape_Smith",2001,10,15,"LGR",NA,0.00001,0.050427,0.084727,0.028744,0.836092,NA,NA,NA,NA,NA,NA,18241,18205.1,0.00601,NA,NA,NA
"S_20_01097","ddRADseq","SAMN36656446",NA,NA,"F",19,"North East Hudson Bay","Cape_Smith",2001,10,15,"HBSC",NA,0.03091,0.502066,0.26406,0.069431,0.133533,NA,NA,NA,NA,NA,NA,18403,18532.7,-0.02121,NA,NA,NA
"S_20_01098","ddRADseq","SAMN36656447",NA,NA,"M",19,"North East Hudson Bay","Cape_Smith",2001,10,15,"HBSC",NA,0.068134,0.380302,0.186511,0.275355,0.089699,NA,NA,NA,NA,NA,NA,18171,18061.9,0.01841,NA,NA,NA
"S_20_01099","ddRADseq","SAMN36656448",NA,NA,"M",18,"North East Hudson Bay","Akulivik",2001,10,15,"HBSC",NA,0.046759,0.574316,0.219559,0.09744,0.061926,NA,NA,NA,NA,NA,NA,18248,18174.9,0.01224,NA,NA,NA
"S_20_02067","ddRADseq","SAMN36656670",NA,NA,"M",NA,"North East Hudson Bay","Akulivik",2017,10,25,"LGR",NA,0.039381,0.00001,0.052163,0.033855,0.874591,NA,NA,NA,NA,NA,NA,18303,18416.3,-0.01864,NA,NA,NA
"S_20_02068","ddRADseq","SAMN36656671",NA,NA,"F",NA,"North East Hudson Bay","Akulivik",2017,10,25,"LGR",NA,0.03832,0.133546,0.00001,0.011593,0.816531,NA,NA,NA,NA,NA,NA,18160,18152.6,0.00125,NA,NA,NA
"S_20_02069","ddRADseq","SAMN36656672",NA,NA,"F",NA,"North East Hudson Bay","Akulivik",2017,NA,NA,"LGR",NA,0.06476,0.03645,0.124143,0.011001,0.763646,NA,NA,NA,NA,NA,NA,17185,17036.6,0.02695,NA,NA,NA
"S_20_02070","ddRADseq","SAMN36656673",NA,NA,"F",NA,"North East Hudson Bay","Akulivik",2017,10,24,"HBSC",NA,0.013317,0.562843,0.277628,0.064951,0.081261,NA,NA,NA,NA,NA,NA,18235,18511.7,-0.0453,NA,NA,NA
"S_20_02100","ddRADseq","SAMN36656675",NA,NA,"F",NA,"North East Hudson Bay","Akulivik",2018,10,29,"HBSC",NA,0.017525,0.595106,0.216101,0.058709,0.112559,NA,NA,NA,NA,NA,NA,18306,18543.7,-0.03883,NA,NA,NA
"S_20_02102","ddRADseq","SAMN36656676",NA,NA,"M",NA,"North East Hudson Bay","Akulivik",2018,10,20,"HBSC",NA,0.057584,0.648673,0.215418,0.032238,0.046087,NA,NA,NA,NA,NA,NA,18121,18242.3,-0.02019,NA,NA,NA
"S_20_02103","ddRADseq","SAMN36656677",NA,NA,"F",NA,"North East Hudson Bay","Pointe_Qikirtaujaq",2018,10,16,"HBSC",NA,0.015,0.640328,0.184202,0.054334,0.106136,NA,NA,NA,NA,NA,NA,18351,18553.3,-0.03303,NA,NA,NA
"S_20_02353","ddRADseq","SAMN36656711",NA,NA,"F",NA,"North East Hudson Bay","Akulivik",2018,10,17,"LGR",NA,0.013619,0.106743,0.046463,0.028553,0.804622,NA,NA,NA,NA,NA,NA,18391,18551.5,-0.0262,NA,NA,NA
"S_20_02362","ddRADseq","SAMN36656714",NA,NA,"M",NA,"North East Hudson Bay","Akulivik",2018,10,20,"HBSC",NA,0.030759,0.587966,0.24812,0.029262,0.103894,NA,NA,NA,NA,NA,NA,18326,18436.2,-0.01811,NA,NA,NA
"S_20_02373","ddRADseq","SAMN36656717",NA,NA,"M",NA,"North East Hudson Bay","Akulivik",2018,10,20,"HBSC",NA,0.046616,0.555306,0.28176,0.003186,0.113132,NA,NA,NA,NA,NA,NA,18531,18491.1,0.00655,NA,NA,NA
"S_20_02374","ddRADseq","SAMN36656718",NA,NA,"M",NA,"North East Hudson Bay","Akulivik",2018,10,20,"HBSC",NA,0.033782,0.542047,0.269063,0.03022,0.124889,NA,NA,NA,NA,NA,NA,18093,18377.8,-0.04704,NA,NA,NA
"S_20_02808","ddRADseq","SAMN36656757",NA,NA,"M",46,"North East Hudson Bay","Akulivik",2009,5,10,"HBSC",NA,0.023525,0.516129,0.232564,0.114188,0.113594,NA,NA,NA,NA,NA,NA,18184,18519.4,-0.05488,NA,NA,NA
"S_20_02809","ddRADseq","SAMN36656758",NA,NA,"F",34,"North East Hudson Bay","Akulivik",2009,5,10,"HBSC",NA,0.063828,0.503553,0.230785,0.047259,0.154574,NA,NA,NA,NA,NA,NA,18121,18414.3,-0.04833,NA,NA,NA
"S_20_02869","ddRADseq","SAMN36656764",NA,NA,"M",NA,"North East Hudson Bay","Akulivik",2015,10,10,"LGR",NA,0.00001,0.00001,0.062066,0.067886,0.870028,NA,NA,NA,NA,NA,NA,18346,18407.5,-0.01014,NA,NA,NA
"S_20_03203","ddRADseq","SAMN36656824",NA,NA,"M",NA,"North East Hudson Bay","Puvirnituq",1998,10,16,"HBSC",NA,0.030498,0.584014,0.247031,0.052922,0.085535,NA,NA,NA,NA,NA,NA,18203,18552.6,-0.05707,NA,NA,NA
"S_20_03210","ddRADseq","SAMN36656826",NA,NA,"M",NA,"North East Hudson Bay","Puvirnituq",1998,10,16,"HBSC",NA,0.065199,0.614773,0.113542,0.056711,0.149775,NA,NA,NA,NA,NA,NA,18313,18415.1,-0.01682,NA,NA,NA
"S_20_03212","ddRADseq","SAMN36656827",NA,NA,"M",NA,"North East Hudson Bay","Puvirnituq",1998,10,16,"HBSC",NA,0.075732,0.622137,0.179637,0.067996,0.054499,NA,NA,NA,NA,NA,NA,18351,18267,0.01398,NA,NA,NA
"S_20_03339","ddRADseq","SAMN36656833",NA,NA,"F",10,"North East Hudson Bay","Puvirnituq",2007,10,16,"LGR",NA,0.00048,0.00001,0.00001,0.00001,0.99949,NA,NA,NA,NA,NA,NA,18242,18417.8,-0.02883,NA,NA,NA
"S_20_03340","ddRADseq","SAMN36656834",NA,NA,"M",15,"North East Hudson Bay","Puvirnituq",2007,10,16,"LGR",NA,0.042535,0.033031,0.151417,0.00001,0.773007,NA,NA,NA,NA,NA,NA,18272,17977,0.05021,NA,NA,NA
"S_20_03341","ddRADseq","SAMN36656835",NA,NA,"M",14,"North East Hudson Bay","Puvirnituq",2007,10,16,"HBSC",NA,0.038918,0.571839,0.256753,0.069984,0.062506,NA,NA,NA,NA,NA,NA,18403,18562.7,-0.02605,NA,NA,NA
"S_20_03342","ddRADseq","SAMN36656836",NA,NA,"M",13,"North East Hudson Bay","Puvirnituq",2007,10,16,"LGR",NA,0.00001,0.00001,0.094309,0.00001,0.905661,NA,NA,NA,NA,NA,NA,18489,18556.7,-0.01105,NA,NA,NA
"S_20_03343","ddRADseq","SAMN36656837",NA,NA,"F",9,"North East Hudson Bay","Puvirnituq",2007,10,16,"LGR",NA,0.009375,0.13512,0.020648,0.027129,0.807727,NA,NA,NA,NA,NA,NA,18348,18524.7,-0.0289,NA,NA,NA
"S_20_03344","ddRADseq","SAMN36656838",NA,NA,"F",14,"North East Hudson Bay","Puvirnituq",2007,10,16,"LGR",NA,0.00001,0.003375,0.026167,0.00001,0.970438,NA,NA,NA,NA,NA,NA,18575,18554.3,0.00338,NA,NA,NA
"S_20_03649","ddRADseq","SAMN36656938",NA,NA,"M",NA,"North East Hudson Bay","Akulivik",1999,10,19,"HBSC",NA,0.00001,0.529602,0.267704,0.025303,0.177381,NA,NA,NA,NA,NA,NA,18335,18559.8,-0.03669,NA,NA,NA
"S_20_00600","ddRADseq","SAMN36656120",NA,NA,"F",NA,"South East Hudson Bay","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,14,"LGR",NA,0.032816,0.00001,0.036803,0.00375,0.926621,NA,NA,NA,NA,NA,NA,18510,18508,0.00033,NA,NA,NA
"S_20_00601","ddRADseq","SAMN36656121",NA,NA,"M",NA,"South East Hudson Bay","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,11,"LGR",NA,0.006343,0.00001,0.03099,0.00001,0.962647,NA,NA,NA,NA,NA,NA,18548,18522.6,0.00415,NA,NA,NA
"S_20_00602","ddRADseq","SAMN36656122",NA,NA,"F",NA,"South East Hudson Bay","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,22,"LGR",NA,0.022811,0.108819,0.011016,0.04296,0.814393,NA,NA,NA,NA,NA,NA,18524,18408.6,0.01897,NA,NA,NA
"S_20_00620","ddRADseq","SAMN36656137",NA,NA,NA,NA,"South East Hudson Bay","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,14,"LGR",NA,0.023563,0.074352,0.104817,0.03394,0.763328,NA,NA,NA,NA,NA,NA,17628,17253.1,0.06728,NA,NA,NA
"S_20_00621","Both","SAMN36656138","OQ553962","Clade D","M",NA,"South East Hudson Bay","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,11,"LGR","LGR",0.071993,0.00001,0.00001,0.00001,0.927977,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,17315,16488.6,0.15904,639264,619142.7,0.10987
