"ID_GQ","Q1","Q2","Q3","Q4","K","Region1","Location","Year","Month","Day"
"S_20_02966",0.105639,0.506905,0.204873,0.182582,4,"SEH","Nastapoka_Sound",1999,8,3
"S_20_03033",0.038641,0.389585,0.209772,0.362003,4,"SEH","Nastapoka_Sound",2001,8,1
"S_20_03034",0.051193,0.581506,0.167402,0.199898,4,"SEH","Nastapoka_Sound",2001,8,3
"S_20_03035",0.096928,0.554673,0.121412,0.226987,4,"SEH","Nastapoka_Sound",2001,8,3
"S_20_03036",0.110005,0.451589,0.188163,0.250243,4,"SEH","Nastapoka_Sound",2001,8,3
"S_20_03037",0.112465,0.558819,0.133086,0.19563,4,"SEH","Nastapoka_Sound",2001,8,3
"S_20_03039",0.056275,0.516651,0.121375,0.305699,4,"UNG","Qarmait",2001,6,20
"S_20_03054",0.020145,0.327666,0.078209,0.57398,4,"SEH","Umiujaq",2010,6,1
"S_20_03055",0.033984,0.327429,0.077573,0.561014,4,"SEH","Umiujaq",2010,10,1
"S_20_03056",0.138189,0.380166,0.043623,0.438021,4,"SEH","Umiujaq",2010,6,1
"S_20_03083",0.115664,0.563817,0.178973,0.141546,4,"SEH","Inukjuak",1997,8,4
"S_20_03084",0.173741,0.483202,0.15419,0.188866,4,"SEH",NA,1997,8,5
"S_20_03086",0.065856,0.57401,0.138557,0.221577,4,"SEH","Nastapoka_Sound",1997,8,4
"S_20_03088",0.097433,0.603363,0.17853,0.120674,4,"SEH","Inukjuak",1997,8,4
"S_20_03090",0.121448,0.534157,0.143733,0.200663,4,"SEH","Inukjuak",1997,8,4
"S_20_03091",0.117921,0.388548,0.219255,0.274277,4,"SEH","Nastapoka_River",1997,8,5
"S_20_03092",0.04205,0.643694,0.084368,0.229888,4,"UNG","Baie_Qirnituup",1997,7,12
"S_20_03095",0.096774,0.604778,0.131216,0.167231,4,"UNG","Baie_Qirnituup",1997,7,7
"S_20_03096",0.041193,0.530716,0.116504,0.311588,4,"UNG","Baie_Qirnituup",1997,7,7
"S_20_03098",0.19441,0.282927,0.37318,0.149483,4,"SEH","Umiujaq",1997,NA,NA
"S_20_03100",0.150393,0.216839,0.579278,0.053491,4,"SEH","Umiujaq",1997,NA,NA
"S_20_03118",0.044279,0.63093,0.099917,0.224874,4,"UNG","Kuujjuaq",1997,7,26
"S_20_03180",1e-05,1e-05,0.99997,1e-05,4,"SEH","Nastapoka_Sound",2001,8,4
"S_20_03181",0.99997,1e-05,1e-05,1e-05,4,"SEH","Nastapoka_Sound",2001,8,7
"S_20_03182",0.99997,1e-05,1e-05,1e-05,4,"SEH","Nastapoka_Sound",2001,8,7
"S_20_03183",0.095274,0.48789,0.223894,0.192941,4,"SEH","Nastapoka_River",2000,8,10
"S_20_03185",0.063415,0.505281,0.145602,0.285703,4,"SEH","Nastapoka_River",2000,8,10
"S_20_03186",0.152212,0.513527,0.095348,0.238913,4,"SEH","Nastapoka_River",2000,8,10
"S_20_03195",0.050075,0.681036,0.001391,0.267498,4,"UNG","Kuujjuaq",1998,7,11
"S_20_03203",0.062616,0.592234,0.11234,0.23281,4,"NEH","Puvirnituq",1998,10,16
"S_20_03207",0.15241,0.514318,0.12697,0.206302,4,"SEH","Nastapoka_Sound",1998,8,9
"S_20_03210",0.105663,0.43511,0.283383,0.175845,4,"NEH","Puvirnituq",1998,10,16
"S_20_03212",0.07455,0.338922,0.11196,0.474568,4,"NEH","Puvirnituq",1998,10,16
"S_20_03218",0.066954,0.512749,0.135598,0.284699,4,"SEH","Kuujjuarapik",1998,7,17
"S_20_03229",0.090123,0.444948,0.228578,0.236352,4,"SEH","Nastapoka_River",1998,8,1
"S_20_03231",1e-05,1e-05,0.99997,1e-05,4,"SEH","Nastapoka_River",1998,8,9
"S_20_03341",0.080575,0.693607,0.084721,0.141098,4,"NEH","Puvirnituq",2007,10,16
"S_20_03345",1e-05,1e-05,0.99997,1e-05,4,"SEH","Lac_Tasiujaq",2008,6,26
"S_20_03419",0.05242,0.515638,0.205384,0.226558,4,"SEH",NA,2016,8,14
"S_20_03476_rep",0.06801,0.536693,0.130472,0.264825,4,"SLE","Rimouski_est",2011,5,19
"S_20_03486",0.090288,0.644999,0.07833,0.186384,4,"NHS","Lake_Harbour_Kimmirut",1992,5,28
"S_20_03506",0.067809,0.769044,0.098826,0.064322,4,"SWH","Nelson_River",2004,7,27
"S_20_03508",0.019875,0.439325,0.094693,0.446107,4,"NWH","Churchill",1992,7,4
"S_20_03512",0.101721,0.279629,0.080472,0.538178,4,"NWH","Churchill",2015,7,14
"S_20_03514",0.087418,0.270411,0.119877,0.522294,4,"NWH","Churchill",2015,7,11
"S_20_03515",0.026697,0.234753,0.047722,0.690829,4,"NWH","Churchill",2015,7,12
"S_20_03516",0.089661,0.303076,0.049448,0.557814,4,"NWH","Churchill",2015,7,14
"S_20_03517",0.030305,0.067824,0.128314,0.773557,4,"NWH","Churchill",2015,8,8
"S_20_03519",0.027548,0.201598,0.141174,0.629679,4,"NWH","Churchill",2015,7,10
"S_20_03520",0.062143,0.281492,0.069214,0.587152,4,"NWH","Churchill",2015,7,10
"S_20_03521",0.023625,0.244824,0.096975,0.634576,4,"NWH","Churchill",2015,7,14
"S_20_03525",0.038039,0.41201,0.207441,0.34251,4,"SEH","Nastapoka_River",1994,8,16
"S_20_03527",0.096923,0.426887,0.181661,0.294529,4,"SEH","Baie_Kilualuk",2007,8,5
"S_20_03528",0.089819,0.573964,0.151047,0.185171,4,"SEH","Inukjuak",2010,7,NA
"S_20_03572",0.034292,0.670862,0.103724,0.191122,4,"FRB","Iqaluit",1991,7,23
"S_20_03573",0.031741,0.717402,0.055544,0.195313,4,"FRB","Iqaluit",1992,6,8
"S_20_03577",0.078725,0.686352,0.035235,0.199689,4,"NHS","Kimmirut",1989,7,10
"S_20_03582",0.07088,0.790452,0.005809,0.132859,4,"FRB","Iqaluit",1991,7,15
"S_20_03583",0.087262,0.694956,0.105418,0.112364,4,"FRB","Iqaluit",1992,6,19
"S_20_03585",0.028011,0.790057,0.037393,0.144539,4,"NHS","Lake_Harbour_Kimmirut",1992,10,11
"S_20_03586",0.034209,0.878531,0.08725,1e-05,4,"NHS","Kimmirut",1989,6,24
"S_20_03587",0.131147,0.753584,0.050315,0.064954,4,"NHS","Kimmirut",1992,10,11
"S_20_03588",0.09466,0.599654,0.094624,0.211062,4,"NHS","Kimmirut",1991,11,7
"S_20_03590",0.039825,0.746403,0.090411,0.12336,4,"FRB","Iqaluit",1992,7,30
"S_20_03591",0.090527,0.734459,0.086595,0.088418,4,"FRB","Iqaluit",1992,7,3
"S_20_03592",0.096165,0.771996,0.078305,0.053534,4,"FRB","Iqaluit",1992,8,25
"S_20_03593",0.039043,0.670052,0.03814,0.252765,4,"NHS","Lake_Harbour_Kimmirut",1992,10,11
"S_20_03595",0.042786,0.645537,0.152766,0.158911,4,"NHS","Kimmirut",1992,10,11
"S_20_03598",0.075027,0.702329,0.111678,0.110966,4,"FRB","Iqaluit",1992,7,3
"S_20_03599",0.076427,0.697894,0.115113,0.110566,4,"NHS","Lake_Harbour_Kimmirut",1992,10,17
"S_20_03600",0.045771,0.850529,0.10369,1e-05,4,"NHS","Kimmirut",1989,6,24
"S_20_03601",0.095378,0.680418,0.089214,0.134991,4,"NHS","Kimmirut",1989,6,24
"S_20_03605",0.089521,0.691905,0.063899,0.154674,4,"FRB","Iqaluit",1992,6,5
"S_20_03606",0.065207,0.576567,0.131272,0.226954,4,"FRB","Iqaluit",1992,6,14
"S_20_03607",0.046797,0.606949,0.117448,0.228806,4,"NHS","Kimmirut",1991,11,7
"S_20_03613",0.083949,0.725627,0.083811,0.106613,4,"FRB","Iqaluit",1992,6,5
"S_20_03614",0.090287,0.69312,0.028375,0.188218,4,"FRB","Iqaluit",1992,6,9
"S_20_03617",0.097547,0.67534,0.101191,0.125922,4,"NHS","Kimmirut",1989,7,13
"S_20_03618",0.070668,0.741732,0.09357,0.09403,4,"NHS","Kimmirut",1990,7,10
"S_20_03623",0.046316,0.701334,0.029538,0.222811,4,"FRB","Iqaluit",1992,6,4
"S_20_03625",0.020658,0.596502,0.050902,0.331938,4,"NHS","Lake_Harbour_Kimmirut",1992,10,9
"S_20_03626",0.072498,0.678322,0.103511,0.145669,4,"NHS","Lake_Harbour_Kimmirut",1992,10,11
"S_20_03627",0.088439,0.672328,0.087776,0.151456,4,"NHS","Kimmirut",1989,7,1
"S_20_03628",0.102456,0.743328,0.033225,0.120992,4,"NHS","Kimmirut",1991,10,17
"S_20_03630",0.04231,0.620182,0.13279,0.204717,4,"FRB","Iqaluit",1991,7,7
"S_20_03631",0.111282,0.661622,0.097472,0.129624,4,"FRB","Iqaluit",1992,7,3
"S_20_03633",0.078112,0.73092,0.032029,0.15894,4,"NHS","Lake_Harbour_Kimmirut",1992,10,11
"S_20_03634",0.07567,0.766161,0.058292,0.099877,4,"NHS","Lake_Harbour_Kimmirut",1992,10,11
"S_20_03636",0.05197,0.755106,0.066957,0.125967,4,"NHS","Kimmirut",1991,10,17
"S_20_03649",0.051976,0.776119,0.11077,0.061134,4,"NEH","Akulivik",1999,10,19
"S_20_03655",0.084054,0.252055,0.413045,0.250847,4,"SEH","Island_Anderson",2017,6,22
"S_20_03658",1e-05,1e-05,0.99997,1e-05,4,"SEH","Nastapoka_Sound",2001,8,4
