SsampleID,ID_GQ,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,K,Region,Membership
S_20_01278,225.NHS.1993.BELUGA.ADN_20_04674.S_20_01278.dl.n_s.bam,0.292375,0.022829,0.015697,0.033879,0.049959,1.00E-05,0.585232,1.00E-05,1.00E-05,NA,9,NHS,HBSC
S_20_01346,238.NHS.2002.BELUGA.ADN_20_04793.S_20_01346.dl.n_s.bam,0.21965,0.011263,0.005624,0.083188,0.046541,0.023846,0.578458,0.030238,0.001194,NA,9,NHS,HBSC
S_20_01350,236.NHS.2001.BELUGA.ADN_20_04781.S_20_01350.dl.n_s.bam,0.32062,1.00E-05,0.026937,0.08011,0.050398,0.030805,0.483948,1.00E-05,0.007161,NA,9,NHS,HBSC
S_20_01355,237.NHS.2001.BELUGA.ADN_20_04786.S_20_01355.dl.n_s.bam,0.288439,0.024955,1.00E-05,0.014828,0.035578,0.036179,0.560608,0.039393,1.00E-05,NA,9,NHS,HBSC
S_20_01357,229.NHS.2001.BELUGA.ADN_20_04788.S_20_01357.dl.n_s.bam,0.271563,0.000364,1.00E-05,0.037377,0.042019,0.019583,0.622252,1.00E-05,0.006821,NA,9,NHS,HBSC
S_20_01482,224.NHS.1991.BELUGA.ADN_20_04945.S_20_01482.dl.n_s.bam,0.213989,0.002838,0.011917,0.024829,0.033185,0.006786,0.706437,1.00E-05,1.00E-05,NA,9,NHS,HBSC
S_20_01486,227.NHS.1994.BELUGA.ADN_20_04952.S_20_01486.dl.n_s.bam,0.244525,0.001701,0.010935,0.064507,0.023164,0.006228,0.648921,1.00E-05,1.00E-05,NA,9,NHS,HBSC
S_20_01487,232.NHS.1994.BELUGA.ADN_20_04953.S_20_01487.dl.n_s.bam,0.27909,1.00E-05,0.020281,0.062744,0.026747,1.00E-05,0.611036,1.00E-05,7.10E-05,NA,9,NHS,HBSC
S_20_01489,226.NHS.1994.BELUGA.ADN_20_04956.S_20_01489.dl.n_s.bam,0.28229,0.022881,0.00978,0.021785,0.021846,0.009696,0.62983,1.00E-05,0.001882,NA,9,NHS,HBSC
S_20_01494,233.NHS.1994.BELUGA.ADN_20_04961.S_20_01494.dl.n_s.bam,0.310032,1.00E-05,0.039408,0.049704,0.043634,0.054554,0.497877,1.00E-05,0.004771,NA,9,NHS,HBSC
S_20_01507,228.NHS.1996.BELUGA.ADN_20_04977.S_20_01507.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,NA,9,NHS,HBSC
S_20_03503,239.NHS.1996.BELUGA.ADN_20_05981.S_20_03503.dl.n_s.bam,0.263713,0.016193,0.028788,0.043347,0.02955,0.023013,0.586153,0.004971,0.004271,NA,9,NHS,HBSC
S_20_00830,41.NWH.1999.BELUGA.ADN_20_02055.S_20_00830.dl.n_s.bam,0.316265,0.002642,0.022142,0.031201,0.047305,0.062324,0.507345,0.004847,0.00593,NA,9,NWH,HBSC
S_20_01078,42.NWH.1999.BELUGA.ADN_20_01304.S_20_01078.dl.n_s.bam,0.268696,0.010586,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.634871,0.085798,1.00E-05,NA,9,NWH,HBSC
S_20_01079,43.NWH.1999.BELUGA.ADN_20_01305.S_20_01079.dl.n_s.bam,0.33493,0.017994,1.00E-05,0.007151,1.00E-05,0.02535,0.545305,0.066244,0.003006,NA,9,NWH,HBSC
S_20_04111,10.REB.1997.BELUGA.ADN_20_05512.S_20_04111.dl.n_s.bam,0.413202,1.00E-05,0.010151,0.020416,0.019796,0.060218,0.446523,0.029674,1.00E-05,NA,9,NHB,HBSC
S_20_04130,12.REB.2015.BELUGA.ADN_20_05531.S_20_04130.dl.n_s.bam,0.355911,0.016856,1.00E-05,0.016543,1.00E-05,0.083743,0.458201,0.063875,0.004851,NA,9,NHB,HBSC
S_20_04095,6.RES.2007.BELUGA.ADN_20_05496.S_20_04095.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,NA,9,RES,RES
S_20_04096,7.RES.2007.BELUGA.ADN_20_05497.S_20_04096.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,NA,9,RES,RES
S_20_04124,9.RES.2008.BELUGA.ADN_20_05525.S_20_04124.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,NA,9,RES,RES
S_20_03555,131.SAN.1996.BELUGA.ADN_20_05224.S_20_03555.dl.n_s.bam,0.291435,0.011765,0.009668,0.043177,0.100809,0.02642,0.504707,0.012009,1.00E-05,NA,9,BEL,HBSC
S_20_03731,118.SAN.2010.BELUGA.ADN_20_05165.S_20_03731.dl.n_s.bam,0.540622,0.017131,0.008697,0.008915,0.045086,0.070253,0.223174,0.063881,0.022242,NA,9,BEL,HBSC
S_20_03795,132.SAN.1996.BELUGA.ADN_20_05994.S_20_03795.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,BEL,SEHB
S_20_04048,188.SAN.2017.BELUGA.ADN_20_05449.S_20_04048.dl.n_s.bam,0.999919,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.10E-05,NA,9,BEL,HBSC
S_20_04063,123.SAN.2019.BELUGA.ADN_20_05464.S_20_04063.dl.n_s.bam,0.591079,1.00E-05,0.038447,1.00E-05,0.026583,0.053164,0.230003,0.042746,0.017958,NA,9,BEL,HBSC
S_20_01151,83.SEH.2020.BELUGA.ADN_20_04608.S_20_01151.dl.n_s.bam,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SEH,JAM-BEL
S_20_01152,80.SEH.2019.BELUGA.ADN_20_04598.S_20_01152.dl.n_s.bam,0.287682,0.009368,0.051319,0.060852,0.098523,0.04279,0.44725,1.00E-05,0.002205,NA,9,SEH,HBSC
S_20_01174,82.SEH.2020.BELUGA.ADN_20_04577.S_20_01174.dl.n_s.bam,0.568286,0.005887,0.033284,1.00E-05,0.015446,0.036544,0.307409,0.023838,0.009296,NA,9,SEH,HBSC
S_20_01175,79.SEH.2019.BELUGA.ADN_20_04594.S_20_01175.dl.n_s.bam,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SEH,JAM-BEL
S_20_01727,78.SEH.2019.BELUGA.ADN_20_04583.S_20_01727.dl.n_s.bam,0.217638,1.00E-05,0.120458,0.069919,0.077571,0.031132,0.243942,0.235154,0.004175,NA,9,SEH,HBSC
S_20_01734,86.SEH.2020.BELUGA.ADN_20_04592.S_20_01734.dl.n_s.bam,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SEH,HBSC
S_20_01736,81.SEH.2019.BELUGA.ADN_20_04582.S_20_01736.dl.n_s.bam,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SEH,JAM-BEL
S_20_01744,84.SEH.2020.BELUGA.ADN_20_04578.S_20_01744.dl.n_s.bam,0.486519,0.004435,0.018634,0.029149,0.064533,0.044235,0.288411,0.052526,0.011559,NA,9,SEH,HBSC
S_20_02890,85.SEH.2020.BELUGA.ADN_20_03840.S_20_02890.dl.n_s.bam,1.00E-05,1.00E-05,0.634481,1.00E-05,1.00E-05,0.007154,1.00E-05,0.358305,1.00E-05,NA,9,SEH,JAM-BEL
S_20_01160,257.SHS.2019.BELUGA.ADN_20_04609.S_20_01160.dl.n_s.bam,0.270508,1.00E-05,0.030183,0.068465,0.071982,0.066364,0.488275,1.00E-05,0.004204,NA,9,SHS,HBSC
S_20_01162,258.SHS.2019.BELUGA.ADN_20_04558.S_20_01162.dl.n_s.bam,0.250405,1.00E-05,0.162122,0.055633,0.04805,0.040887,0.369463,0.063409,0.010022,NA,9,SHS,HBSC
S_20_01165,259.SHS.2019.BELUGA.ADN_20_04604.S_20_01165.dl.n_s.bam,0.302156,0.012656,0.041503,0.0786,0.096242,0.041483,0.415213,1.00E-05,0.012137,NA,9,SHS,HBSC
S_20_01169,278.SHS.2020.BELUGA.ADN_20_04603.S_20_01169.dl.n_s.bam,0.275994,0.001787,0.033799,0.075659,0.073741,0.059071,0.468486,0.007628,0.003834,NA,9,SHS,HBSC
S_20_01754,277.SHS.2020.BELUGA.ADN_20_04585.S_20_01754.dl.n_s.bam,0.153244,1.00E-05,0.014427,0.078022,0.750364,1.00E-05,1.00E-05,1.00E-05,0.003904,NA,9,SHS,SEHB
S_20_01883,260.SHS.1994.BELUGA.ADN_20_02823.S_20_01883.dl.n_s.bam,0.301235,0.000132,0.018699,0.063934,0.050051,0.071195,0.494733,1.00E-05,1.00E-05,NA,9,SHS,HBSC
S_20_02022,247.SHS.2013.BELUGA.ADN_20_04095.S_20_02022.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.843207,0.156723,1.00E-05,1.00E-05,1.00E-05,NA,9,SHS,SEHB
S_20_02024,244.SHS.2013.BELUGA.ADN_20_04097.S_20_02024.dl.n_s.bam,0.393388,0.023418,1.00E-05,0.014422,0.027783,1.00E-05,0.44052,0.089768,0.01068,NA,9,SHS,HBSC
S_20_02138,271.SHS.2002.BELUGA.ADN_20_04117.S_20_02138.dl.n_s.bam,0.300525,0.002071,1.00E-05,0.083336,0.077294,0.024376,0.477557,0.033541,0.00129,NA,9,SHS,HBSC
S_20_03385,249.SHS.2018.BELUGA.ADN_20_05060.S_20_03385.dl.n_s.bam,0.235597,0.015685,0.01377,0.080352,0.08253,0.014039,0.555833,1.00E-05,0.002185,NA,9,SHS,HBSC
S_20_03396,248.SHS.2018.BELUGA.ADN_20_05071.S_20_03396.dl.n_s.bam,0.458871,0.010553,1.00E-05,0.030546,0.02075,0.039312,0.391008,0.04894,1.00E-05,NA,9,SHS,HBSC
S_20_03551,274.SHS.2017.BELUGA.ADN_20_04518.S_20_03551.dl.n_s.bam,0.310376,0.000693,0.032043,0.033141,0.052541,0.021575,0.548563,1.00E-05,0.001058,NA,9,SHS,HBSC
S_20_01766,364.SLE.2017.BELUGA.ADN_20_04281.S_20_01766.dl.n_s.bam,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SLE,SLE
S_20_01779,363.SLE.2009.BELUGA.ADN_20_04495.S_20_01779.dl.n_s.bam,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SLE,SLE
S_20_03531,354.SLE.2019.BELUGA.ADN_20_05814.S_20_03531.dl.n_s.bam,1.00E-05,0.999917,1.00E-05,1.00E-05,1.00E-05,1.30E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SLE,SLE
S_20_03532,345.SLE.2019.BELUGA.ADN_20_05796.S_20_03532.dl.n_s.bam,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SLE,SLE
S_20_03664,353.SLE.2009.BELUGA.ADN_20_04293.S_20_03664.dl.n_s.bam,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SLE,SLE
S_20_00715,139.SAN.2005.BELUGA.ADN_20_05348.S_20_00715.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,NA,9,BEL,JAM-BEL
S_20_00719,138.SAN.2005.BELUGA.ADN_20_01105.S_20_00719.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,NA,9,BEL,JAM-BEL
S_20_01410,112.SAN.2011.BELUGA.ADN_20_04864.S_20_01410.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,NA,9,BEL,JAM-BEL
S_20_01472,110.SAN.2013.BELUGA.ADN_20_04890.S_20_01472.dl.n_s.bam,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,BEL,JAM-BEL
S_20_01475,111.SAN.2013.BELUGA.ADN_20_04893.S_20_01475.dl.n_s.bam,0.130556,1.00E-05,0.285658,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.583727,1.00E-05,NA,9,BEL,JAM-BEL
S_20_01574,141.SAN.2021.BELUGA.ADN_20_05902.S_20_01574.dl.n_s.bam,0.224696,0.010926,0.004421,0.089812,0.088085,0.030989,0.532058,0.015904,0.003109,NA,9,BEL,HBSC
S_20_01612,184.SAN.2021.BELUGA.ADN_20_05033.S_20_01612.dl.n_s.bam,0.485963,1.00E-05,0.028439,0.007906,0.01557,0.060431,0.333206,0.057109,0.011366,NA,9,BEL,HBSC
S_20_03736,159.SAN.2011.BELUGA.ADN_20_05988.S_20_03736.dl.n_s.bam,0.546747,0.011727,1.00E-05,0.003429,0.0247,0.033401,0.309976,0.058706,0.011304,NA,9,BEL,HBSC
S_20_03746,164.SAN.2013.BELUGA.ADN_20_05177.S_20_03746.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,NA,9,BEL,JAM-BEL
S_20_03750,162.SAN.2013.BELUGA.ADN_20_05181.S_20_03750.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,NA,9,BEL,JAM-BEL
S_20_03951,161.SAN.2013.BELUGA.ADN_20_05353.S_20_03951.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,NA,9,BEL,JAM-BEL
S_20_03952,163.SAN.2013.BELUGA.ADN_20_05354.S_20_03952.dl.n_s.bam,0.085584,1.00E-05,0.323226,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.59113,1.00E-05,NA,9,BEL,JAM-BEL
S_20_00782,314.CBS.2005.BELUGA.ADN_20_00969.S_20_00782.dl.n_s.bam,0.20829,0.024178,0.00348,0.090576,0.069684,0.045029,0.537816,0.02073,0.000218,NA,9,CS,HBSC
S_20_00811,45.NWH.2002.BELUGA.ADN_20_01059.S_20_00811.dl.n_s.bam,0.358305,0.015786,0.045506,0.080243,0.066264,0.000456,0.322977,0.110454,1.00E-05,NA,9,NWH,HBSC
S_20_00742,147.SAN.2004.BELUGA.ADN_20_00990.S_20_00742.dl.n_s.bam,0.535925,0.019274,1.00E-05,0.010743,1.00E-05,0.029467,0.33444,0.057533,0.012597,NA,9,BEL,HBSC
S_20_00743,117.SAN.2002.BELUGA.ADN_20_02288.S_20_00743.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.30E-05,1.20E-05,0.999915,NA,9,BEL,HBSC
S_20_01865,75.SEH.1990.BELUGA.ADN_20_01754.S_20_01865.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SEH,SEHB
S_20_02863,93.SEH.2015.BELUGA.ADN_20_03812.S_20_02863.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SEH,SEHB
S_20_02865,77.SEH.2015.BELUGA.ADN_20_03814.S_20_02865.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SEH,SEHB
S_20_02866,76.SEH.2015.BELUGA.ADN_20_03815.S_20_02866.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99992,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,9,SEH,SEHB
S_20_03103,91.SEH.1997.BELUGA.ADN_20_03223.S_20_03103.dl.n_s.bam,0.332973,0.000298,0.040229,0.074444,0.117277,0.026233,0.403567,0.004969,1.00E-05,NA,9,SEH,HBSC
S_20_03104,92.SEH.1997.BELUGA.ADN_20_03224.S_20_03104.dl.n_s.bam,0.243477,0.011028,0.036265,0.065253,0.097317,0.03313,0.500661,0.009364,0.003506,NA,9,SEH,HBSC
S_20_01968,262.SHS.2010.BELUGA.ADN_20_04035.S_20_01968.dl.n_s.bam,0.242208,0.019864,1.00E-05,0.0665,0.059443,0.03407,0.541533,0.032729,0.003643,NA,9,SHS,HBSC
S_20_01337,222.NHS.2009.BELUGA.ADN_20_04798.S_20_01337.dl.n_s.bam,1.00E-05,0.007359,0.018712,0.08677,0.022724,0.019764,0.019906,0.824755,NA,NA,8,NHS,HBSC
S_20_01339,221.NHS.2009.BELUGA.ADN_20_04800.S_20_01339.dl.n_s.bam,1.00E-05,0.020669,1.00E-05,1.00E-05,0.031648,1.00E-05,1.00E-05,0.947634,NA,NA,8,NHS,HBSC
S_20_01386,230.NHS.2008.BELUGA.ADN_20_05016.S_20_01386.dl.n_s.bam,0.01733,0.045932,0.011626,0.03469,0.004285,0.0347,0.049927,0.801511,NA,NA,8,NHS,HBSC
S_20_01463,234.NHS.1996.BELUGA.ADN_20_04910.S_20_01463.dl.n_s.bam,0.010985,0.012475,0.018558,0.038145,0.032106,0.025015,0.060335,0.802382,NA,NA,8,NHS,HBSC
S_20_00727,143.SAN.2002.BELUGA.ADN_20_02292.S_20_00727.dl.n_s.bam,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,HBSC
S_20_00730,145.SAN.2002.BELUGA.ADN_20_02289.S_20_00730.dl.n_s.bam,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_00739,142.SAN.2002.BELUGA.ADN_20_02291.S_20_00739.dl.n_s.bam,0.053508,0.020357,0.073195,0.065796,0.021561,0.012955,0.157127,0.5955,NA,NA,8,BEL,HBSC
S_20_00744,144.SAN.2002.BELUGA.ADN_20_02287.S_20_00744.dl.n_s.bam,0.047647,0.015409,0.02854,0.014352,0.035603,0.021948,0.18792,0.648581,NA,NA,8,BEL,HBSC
S_20_00751,136.SAN.2003.BELUGA.ADN_20_01088.S_20_00751.dl.n_s.bam,0.041439,0.02028,0.052426,1.00E-05,0.022053,0.040854,0.154711,0.668227,NA,NA,8,BEL,HBSC
S_20_00756,137.SAN.2004.BELUGA.ADN_20_05321.S_20_00756.dl.n_s.bam,0.037469,0.013913,0.034134,0.014417,0.053158,0.032414,0.196414,0.618082,NA,NA,8,BEL,HBSC
S_20_00767,146.SAN.2004.BELUGA.ADN_20_01094.S_20_00767.dl.n_s.bam,0.042075,0.022964,0.064179,0.015541,0.031215,0.031225,0.171094,0.621707,NA,NA,8,BEL,HBSC
S_20_03466,186.SAN.2009.BELUGA.ADN_20_05143.S_20_03466.dl.n_s.bam,0.014434,0.006048,0.049943,0.017829,0.054174,0.038411,0.176094,0.643067,NA,NA,8,BEL,HBSC
S_20_03644,193.SAN.2018.BELUGA.ADN_20_05381.S_20_03644.dl.n_s.bam,0.057884,0.0163,0.051652,1.00E-05,0.054825,0.02443,0.159808,0.635091,NA,NA,8,BEL,HBSC
S_20_03675,135.SAN.1998.BELUGA.ADN_20_05109.S_20_03675.dl.n_s.bam,1.00E-05,0.009824,0.946904,1.00E-05,1.00E-05,0.043221,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03678,113.SAN.2007.BELUGA.ADN_20_05112.S_20_03678.dl.n_s.bam,0.047989,0.005931,0.056202,0.017869,0.028984,0.027428,0.202849,0.612749,NA,NA,8,BEL,HBSC
S_20_03681,154.SAN.2007.BELUGA.ADN_20_05115.S_20_03681.dl.n_s.bam,0.05499,0.014818,0.052843,1.00E-05,0.064938,0.016661,0.180081,0.615658,NA,NA,8,BEL,HBSC
S_20_03689,105.SAN.2008.BELUGA.ADN_20_05123.S_20_03689.dl.n_s.bam,1.00E-05,1.00E-05,0.998466,1.00E-05,1.00E-05,1.00E-05,0.001474,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03707,106.SAN.2009.BELUGA.ADN_20_05141.S_20_03707.dl.n_s.bam,0.027071,0.012962,0.028057,0.043829,0.023412,0.055925,0.139342,0.669401,NA,NA,8,BEL,HBSC
S_20_03718,187.SAN.2010.BELUGA.ADN_20_05152.S_20_03718.dl.n_s.bam,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03719,156.SAN.2010.BELUGA.ADN_20_05153.S_20_03719.dl.n_s.bam,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03720,119.SAN.2010.BELUGA.ADN_20_05154.S_20_03720.dl.n_s.bam,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03722,158.SAN.2010.BELUGA.ADN_20_05156.S_20_03722.dl.n_s.bam,0.01818,0.010448,0.971322,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03726,157.SAN.2010.BELUGA.ADN_20_05160.S_20_03726.dl.n_s.bam,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03742,120.SAN.2011.BELUGA.ADN_20_05173.S_20_03742.dl.n_s.bam,0.040738,0.002413,0.058281,1.00E-05,0.048967,0.04339,0.170607,0.635594,NA,NA,8,BEL,HBSC
S_20_03743,160.SAN.2011.BELUGA.ADN_20_05174.S_20_03743.dl.n_s.bam,0.038124,0.017102,0.04801,0.033245,0.026841,0.034542,0.154821,0.647314,NA,NA,8,BEL,HBSC
S_20_03752,179.SAN.2020.BELUGA.ADN_20_05183.S_20_03752.dl.n_s.bam,0.013492,0.028125,0.051726,1.00E-05,0.042153,0.051388,0.186608,0.626498,NA,NA,8,BEL,HBSC
S_20_03753,183.SAN.2020.BELUGA.ADN_20_05184.S_20_03753.dl.n_s.bam,0.023148,0.015471,0.031734,0.041592,0.027882,0.019267,0.164636,0.67627,NA,NA,8,BEL,HBSC
S_20_03754,182.SAN.2020.BELUGA.ADN_20_05185.S_20_03754.dl.n_s.bam,0.030043,0.033601,0.053933,0.043962,0.031227,0.00761,0.16328,0.636344,NA,NA,8,BEL,HBSC
S_20_03759,153.SAN.2006.BELUGA.ADN_20_05190.S_20_03759.dl.n_s.bam,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03760,152.SAN.2006.BELUGA.ADN_20_05191.S_20_03760.dl.n_s.bam,0.020084,1.00E-05,0.979856,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03761,151.SAN.2006.BELUGA.ADN_20_05192.S_20_03761.dl.n_s.bam,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03764,155.SAN.2007.BELUGA.ADN_20_05195.S_20_03764.dl.n_s.bam,0.05209,0.015012,0.046879,0.009095,0.056183,0.044935,0.182025,0.59378,NA,NA,8,BEL,HBSC
S_20_03769,116.SAN.1998.BELUGA.ADN_20_05200.S_20_03769.dl.n_s.bam,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03785,129.SAN.1995.BELUGA.ADN_20_05214.S_20_03785.dl.n_s.bam,0.029694,0.006571,0.042655,0.034085,0.065713,0.026467,0.184219,0.610597,NA,NA,8,BEL,HBSC
S_20_03803,133.SAN.1997.BELUGA.ADN_20_05227.S_20_03803.dl.n_s.bam,0.018301,0.007357,0.046387,0.037392,0.067663,0.053623,0.130885,0.638393,NA,NA,8,BEL,HBSC
S_20_03816,134.SAN.1997.BELUGA.ADN_20_05233.S_20_03816.dl.n_s.bam,0.035481,0.009629,0.048219,1.00E-05,0.035549,0.011046,0.187434,0.672634,NA,NA,8,BEL,HBSC
S_20_03822,125.SAN.1993.BELUGA.ADN_20_06003.S_20_03822.dl.n_s.bam,0.02747,0.033726,0.047339,0.034516,0.039856,0.01755,0.219636,0.579907,NA,NA,8,BEL,HBSC
S_20_03827,124.SAN.1993.BELUGA.ADN_20_06004.S_20_03827.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99993,1.00E-05,NA,NA,8,BEL,HBSC
S_20_03830,128.SAN.1994.BELUGA.ADN_20_05243.S_20_03830.dl.n_s.bam,0.024404,0.016452,0.031864,0.038558,0.033927,0.034162,0.196586,0.624047,NA,NA,8,BEL,HBSC
S_20_03832,114.SAN.1994.BELUGA.ADN_20_05245.S_20_03832.dl.n_s.bam,0.084923,0.020102,0.040015,1.00E-05,0.039762,0.02497,0.190873,0.599346,NA,NA,8,BEL,HBSC
S_20_03836,127.SAN.1994.BELUGA.ADN_20_05248.S_20_03836.dl.n_s.bam,0.033527,0.023134,0.040579,0.024444,0.034331,0.04541,0.175966,0.622608,NA,NA,8,BEL,HBSC
S_20_03876,149.SAN.2005.BELUGA.ADN_20_05280.S_20_03876.dl.n_s.bam,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03880,150.SAN.2005.BELUGA.ADN_20_05284.S_20_03880.dl.n_s.bam,1.00E-05,0.012414,0.987526,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03881,148.SAN.2005.BELUGA.ADN_20_05285.S_20_03881.dl.n_s.bam,1.00E-05,1.00E-05,0.99993,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,8,BEL,JAM-BEL
S_20_03965,192.SAN.2018.BELUGA.ADN_20_05367.S_20_03965.dl.n_s.bam,0.037728,0.027767,0.053618,0.046031,0.027719,0.021917,0.143651,0.641568,NA,NA,8,BEL,HBSC
S_20_03968,190.SAN.2018.BELUGA.ADN_20_05370.S_20_03968.dl.n_s.bam,0.028123,0.015769,0.040585,0.016502,0.027836,0.005615,0.169562,0.696008,NA,NA,8,BEL,HBSC
S_20_03969,191.SAN.2018.BELUGA.ADN_20_05371.S_20_03969.dl.n_s.bam,0.048453,0.032621,0.033623,1.00E-05,0.030427,1.00E-05,0.17249,0.682366,NA,NA,8,BEL,HBSC
S_20_03971,189.SAN.2018.BELUGA.ADN_20_05373.S_20_03971.dl.n_s.bam,0.034385,0.014974,0.036852,0.002068,0.073039,1.00E-05,0.169184,0.669489,NA,NA,8,BEL,HBSC
